Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,1,1,705,ULM,P012077,"PLUMMER, ALFONSO",3FGA,Missed Three Pointer,0,-464,664,H,0,0,0,43,02:21,90,90,20240925192118
2024,RS,1,1,708,TSO,P013298,"SCHENK, JAKUB",2FGA,Missed Two Pointer,0,163,263,E,0,0,0,44,01:58,90,90,20240925192139
2024,RS,1,1,710,ULM,P013290,"JESSUP, JUSTINIAN",3FGM,Three Pointer,3,589,570,I,0,0,0,44,01:44,90,93,20240925192153
2024,RS,1,1,716,TSO,P013296,"GROSELLE, GEOFFREY",FTM,Free Throw In,1,-1,-1, ,0,0,0,44,01:26,91,93,20240925192320
2024,RS,1,1,717,ULM,P011437,"SARAF, BEN",2FGA,Missed Two Pointer,0,-313,269,D,0,0,0,44,01:05,91,93,20240925192345
2024,RS,1,1,723,TSO,P009649,"PHILLIP, TARIK",FTM,Free Throw In,1,-1,-1, ,0,0,0,45,00:55,92,93,20240925192437
2024,RS,1,1,724,TSO,P009649,"PHILLIP, TARIK",FTM,Free Throw In,1,-1,-1, ,0,0,0,45,00:55,93,93,20240925192446
2024,RS,1,1,725,ULM,P011437,"SARAF, BEN",2FGA,Missed Two Pointer,0,6,169,C,0,0,0,45,00:39,93,93,20240925192523
2024,RS,1,1,729,ULM,P012077,"PLUMMER, ALFONSO",3FGA,Missed Three Pointer,0,683,-12,I,0,0,0,45,00:33,93,93,20240925192610
2024,RS,1,1,731,TSO,P009649,"PHILLIP, TARIK",3FGA,Missed Three Pointer,0,294,771,I,0,0,0,45,00:14,93,93,20240925192631
2024,RS,1,1,733,ULM,P013290,"JESSUP, JUSTINIAN",3FGM,Three Pointer,3,-407,872,H,0,0,0,45,00:02,93,96,20240925192647
2024,RS,1,1,737,TSO,P013295,"ZYSKOWSKI, JAROSLAW",3FGA,Missed Three Pointer,0,677,94,I,0,0,0,45,00:01,93,96,20240925192858
2024,RS,1,2,43,HTA,P009818,"BENTIL, BENJAMIN",2FGM,Two Pointer,2,62,144,C,0,0,0,1,09:43,0,2,20240924183201
2024,RS,1,2,45,JOV,P013285,"DOTSON, DEVON DURRELL",2FGM,Two Pointer,2,100,470,G,0,0,0,1,09:19,2,2,20240924183226
2024,RS,1,2,48,JOV,P002361,"VIVES, GUILLEM",3FGA,Missed Three Pointer,0,577,464,I,0,0,0,1,09:07,2,2,20240924183238
2024,RS,1,2,51,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,269,345,G,0,0,0,2,08:55,2,2,20240924183250
2024,RS,1,2,53,HTA,P001927,"BEVERLEY, PATRICK",2FGA,Missed Two Pointer,0,50,156,C,0,0,0,2,08:43,2,2,20240924183302
2024,RS,1,2,55,HTA,P011157,"MOTLEY, JOHNATHAN",2FGM,Two Pointer,2,-6,131,B,0,1,0,2,08:40,2,4,20240924183306
2024,RS,1,2,56,JOV,P010161,"KRAAG, YANNICK",2FGA,Missed Two Pointer,0,250,194,E,0,0,0,2,08:32,2,4,20240924183327
2024,RS,1,2,58,HTA,P009818,"BENTIL, BENJAMIN",2FGA,Missed Two Pointer,0,-213,131,B,0,0,0,2,08:21,2,4,20240924183338
2024,RS,1,2,60,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGA,Missed Three Pointer,0,476,595,I,0,0,0,2,08:15,2,4,20240924183345
2024,RS,1,2,65,JOV,P013285,"DOTSON, DEVON DURRELL",2FGM,Two Pointer,2,-94,94,B,0,0,1,3,07:54,4,4,20240924183406
2024,RS,1,2,70,JOV,P013287,"BRAY-GATES, KAISER EVAN",FTM,Free Throw In,1,-1,-1, ,0,0,1,3,07:30,5,4,20240924183507
2024,RS,1,2,72,JOV,P013287,"BRAY-GATES, KAISER EVAN",FTM,Free Throw In,1,-1,-1, ,0,0,1,3,07:30,6,4,20240924183525
2024,RS,1,2,73,HTA,P010386,"FOSTER, MARCUS",2FGA,Missed Two Pointer,0,-326,470,F,0,0,0,3,07:14,6,4,20240924183545
2024,RS,1,2,79,JOV,P013287,"BRAY-GATES, KAISER EVAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:04,7,4,20240924183641
2024,RS,1,2,81,JOV,P013287,"BRAY-GATES, KAISER EVAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:04,8,4,20240924183700
2024,RS,1,2,89,HTA,P001927,"BEVERLEY, PATRICK",2FGA,Missed Two Pointer,0,-112,219,D,0,0,0,4,06:17,8,4,20240924183845
2024,RS,1,2,91,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGM,Three Pointer,3,-501,539,H,0,0,0,4,06:09,11,4,20240924183853
2024,RS,1,2,99,HTA,P011157,"MOTLEY, JOHNATHAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,5,05:50,11,5,20240924183956
2024,RS,1,2,103,HTA,P013284,"WAINRIGHT, ISHMAIL CARZELL",3FGA,Missed Three Pointer,0,583,464,I,0,0,0,5,05:12,11,5,20240924184039
2024,RS,1,2,105,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGA,Missed Three Pointer,0,652,276,I,0,0,0,5,05:06,11,5,20240924184045
2024,RS,1,2,114,JOV,P004834,"PUSTOVYI, ARTEM",2FGA,Missed Two Pointer,0,294,244,E,0,0,0,6,04:50,11,5,20240924184136
2024,RS,1,2,121,HTA,P001927,"BEVERLEY, PATRICK",2FGA,Missed Two Pointer,0,-87,207,B,0,0,0,6,04:30,11,5,20240924184347
2024,RS,1,2,123,JOV,P013286,"VAN DER VUURST, KEYE",2FGM,Two Pointer,2,-138,351,D,0,0,0,6,04:14,13,5,20240924184403
2024,RS,1,2,125,HTA,P005181,"RAGLAND, JOE",2FGA,Missed Two Pointer,0,-175,181,D,0,0,0,7,03:51,13,5,20240924184427
2024,RS,1,2,127,HTA,P011157,"MOTLEY, JOHNATHAN",2FGA,Missed Two Pointer,0,-75,194,B,0,0,0,7,03:46,13,5,20240924184432
2024,RS,1,2,129,JOV,P004834,"PUSTOVYI, ARTEM",2FGM,Two Pointer,2,12,37,C,0,0,0,7,03:39,15,5,20240924184440
2024,RS,1,2,140,JOV,P004834,"PUSTOVYI, ARTEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:39,16,5,20240924184704
2024,RS,1,2,141,HTA,P011157,"MOTLEY, JOHNATHAN",2FGM,Two Pointer,2,0,106,B,0,0,0,7,03:26,16,7,20240924184726
2024,RS,1,2,144,HTA,P011157,"MOTLEY, JOHNATHAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:26,16,8,20240924184751
2024,RS,1,2,150,HTA,P011157,"MOTLEY, JOHNATHAN",2FGA,Missed Two Pointer,0,62,62,C,0,0,0,8,03:00,16,8,20240924184854
2024,RS,1,2,334,HTA,P011157,"MOTLEY, JOHNATHAN",2FGM,Two Pointer,2,-62,188,B,0,1,0,8,02:52,16,10,20240924192613
2024,RS,1,2,159,JOV,P012349,"RUZIC, MICHAEL",2FGA,Missed Two Pointer,0,263,207,E,0,0,0,8,02:22,16,10,20240924185002
2024,RS,1,2,161,JOV,P013286,"VAN DER VUURST, KEYE",3FGA,Missed Three Pointer,0,-476,570,H,0,0,0,8,02:11,16,10,20240924185013
2024,RS,1,2,164,HTA,P001927,"BEVERLEY, PATRICK",2FGM,Two Pointer,2,-169,269,D,0,0,0,9,01:56,16,12,20240924185028
2024,RS,1,2,168,HTA,P012096,"CABOCLO, BRUNO",2FGM,Two Pointer,2,-363,163,D,0,0,1,9,01:29,16,14,20240924185243
2024,RS,1,2,174,HTA,P012096,"CABOCLO, BRUNO",3FGM,Three Pointer,3,570,407,I,0,0,1,10,00:45,16,17,20240924185351
2024,RS,1,2,178,HTA,P012096,"CABOCLO, BRUNO",2FGM,Two Pointer,2,0,25,A,0,0,1,10,00:28,16,19,20240924185408
2024,RS,1,2,182,HTA,P013283,"PALATIN, GUY",2FGM,Two Pointer,2,18,213,C,0,0,1,10,00:06,16,21,20240924185430
2024,RS,1,2,184,JOV,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,-326,489,F,0,0,0,10,01:00,16,21,20240924185443
2024,RS,1,2,194,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,94,250,E,0,0,0,11,09:45,18,21,20240924185708
2024,RS,1,2,196,HTA,P001927,"BEVERLEY, PATRICK",3FGM,Three Pointer,3,-351,614,H,0,0,0,11,09:30,18,24,20240924185724
2024,RS,1,2,198,JOV,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,12,426,G,0,0,0,11,09:17,18,24,20240924185737
2024,RS,1,2,201,HTA,P013283,"PALATIN, GUY",3FGM,Three Pointer,3,-633,319,H,0,0,0,12,08:54,18,27,20240924185801
2024,RS,1,2,203,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-156,276,D,0,0,0,12,08:41,18,27,20240924185814
2024,RS,1,2,205,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,0,112,B,0,1,0,12,08:38,20,27,20240924185817
2024,RS,1,2,206,HTA,P005181,"RAGLAND, JOE",3FGA,Missed Three Pointer,0,213,740,I,0,0,0,12,08:28,20,27,20240924185827
2024,RS,1,2,208,HTA,P012096,"CABOCLO, BRUNO",2FGM,Two Pointer,2,-6,200,B,0,1,0,12,08:25,20,29,20240924185830
2024,RS,1,2,211,HTA,P005181,"RAGLAND, JOE",3FGA,Missed Three Pointer,0,526,558,I,0,0,0,12,08:18,20,29,20240924185837
2024,RS,1,2,213,HTA,P005181,"RAGLAND, JOE",3FGA,Missed Three Pointer,0,451,589,I,0,0,0,12,08:14,20,29,20240924185841
2024,RS,1,2,215,JOV,P002361,"VIVES, GUILLEM",2FGA,Missed Two Pointer,0,244,301,E,0,0,0,12,08:01,20,29,20240924185852
2024,RS,1,2,222,HTA,P013284,"WAINRIGHT, ISHMAIL CARZELL",2FGA,Missed Two Pointer,0,-370,232,D,0,0,0,13,07:47,20,29,20240924185933
2024,RS,1,2,229,HTA,P013283,"PALATIN, GUY",FTM,Free Throw In,1,-1,-1, ,0,1,0,13,07:46,20,30,20240924190042
2024,RS,1,2,230,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGM,Three Pointer,3,646,363,I,0,0,0,13,07:29,23,30,20240924190105
2024,RS,1,2,232,HTA,P010386,"FOSTER, MARCUS",2FGM,Two Pointer,2,-156,207,D,0,0,0,13,07:17,23,32,20240924190118
2024,RS,1,2,235,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,6,181,C,0,0,0,14,06:59,25,32,20240924190137
2024,RS,1,2,236,HTA,P012096,"CABOCLO, BRUNO",3FGA,Missed Three Pointer,0,31,715,I,0,0,0,14,06:47,25,32,20240924190202
2024,RS,1,2,242,JOV,P002507,"TOMIC, ANTE",2FGA,Missed Two Pointer,0,0,382,D,0,0,0,14,06:20,25,32,20240924190251
2024,RS,1,2,246,HTA,P010386,"FOSTER, MARCUS",3FGA,Missed Three Pointer,0,-301,639,H,0,0,0,14,06:01,25,32,20240924190335
2024,RS,1,2,253,JOV,P013285,"DOTSON, DEVON DURRELL",3FGA,Missed Three Pointer,0,370,646,I,0,0,0,15,05:39,25,32,20240924190425
2024,RS,1,2,255,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,-608,382,H,0,0,0,15,05:15,25,32,20240924190506
2024,RS,1,2,257,JOV,P013285,"DOTSON, DEVON DURRELL",2FGM,Two Pointer,2,-81,144,B,0,0,0,15,05:08,27,32,20240924190513
2024,RS,1,2,259,HTA,P013284,"WAINRIGHT, ISHMAIL CARZELL",3FGA,Missed Three Pointer,0,-646,307,H,0,0,0,16,04:50,27,32,20240924190531
2024,RS,1,2,261,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,-526,514,H,0,0,0,16,04:38,27,32,20240924190543
2024,RS,1,2,263,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,-112,232,D,0,0,0,16,04:28,29,32,20240924190553
2024,RS,1,2,265,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,627,351,I,0,0,0,16,04:08,29,32,20240924190613
2024,RS,1,2,268,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGM,Three Pointer,3,671,301,I,0,0,0,17,03:58,32,32,20240924190624
2024,RS,1,2,278,HTA,P012096,"CABOCLO, BRUNO",2FGM,Two Pointer,2,-213,319,D,0,0,0,17,03:33,32,34,20240924190847
2024,RS,1,2,280,JOV,P013285,"DOTSON, DEVON DURRELL",2FGM,Two Pointer,2,250,451,G,0,0,0,17,03:14,34,34,20240924190906
2024,RS,1,2,292,HTA,P011157,"MOTLEY, JOHNATHAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:51,34,35,20240924191006
2024,RS,1,2,299,HTA,P012096,"CABOCLO, BRUNO",3FGA,Missed Three Pointer,0,614,370,I,0,0,0,18,02:22,34,35,20240924191117
2024,RS,1,2,301,HTA,P010550,"GINAT, TOMER",2FGM,Two Pointer,2,-6,232,D,0,1,1,18,02:21,34,37,20240924191124
2024,RS,1,2,305,HTA,P011157,"MOTLEY, JOHNATHAN",2FGA,Missed Two Pointer,0,-144,263,D,0,0,0,19,01:47,34,37,20240924191205
2024,RS,1,2,307,HTA,P011386,"YAACOV, NOAM",3FGA,Missed Three Pointer,0,-332,639,H,0,0,0,19,01:40,34,37,20240924191212
2024,RS,1,2,314,HTA,P001927,"BEVERLEY, PATRICK",2FGA,Missed Two Pointer,0,-25,213,B,0,0,0,19,01:14,34,37,20240924191330
2024,RS,1,2,317,JOV,P012740,"ROBERTSON, KASSIUS",3FGM,Three Pointer,3,-520,539,H,0,0,0,20,00:57,37,37,20240924191348
2024,RS,1,2,318,HTA,P011386,"YAACOV, NOAM",3FGA,Missed Three Pointer,0,75,715,I,0,0,0,20,00:36,37,37,20240924191409
2024,RS,1,2,326,HTA,P011386,"YAACOV, NOAM",2FGA,Missed Two Pointer,0,37,257,E,0,0,0,20,00:24,37,37,20240924191458
2024,RS,1,2,328,JOV,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,501,508,I,0,0,0,20,00:02,37,37,20240924191521
2024,RS,1,2,352,JOV,P013285,"DOTSON, DEVON DURRELL",2FGM,Two Pointer,2,62,163,C,0,0,0,21,09:39,39,37,20240924193143
2024,RS,1,2,354,HTA,P011157,"MOTLEY, JOHNATHAN",2FGM,Two Pointer,2,37,357,E,0,0,0,21,09:19,39,39,20240924193204
2024,RS,1,2,357,JOV,P002361,"VIVES, GUILLEM",3FGM,Three Pointer,3,432,633,I,0,0,0,22,08:55,42,39,20240924193228
2024,RS,1,2,361,HTA,P009818,"BENTIL, BENJAMIN",2FGM,Two Pointer,2,-50,175,B,0,0,0,22,08:31,42,41,20240924193312
2024,RS,1,2,363,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-181,370,D,0,0,0,22,08:15,42,41,20240924193327
2024,RS,1,2,368,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,658,307,I,0,0,0,23,07:51,42,41,20240924193422
2024,RS,1,2,370,HTA,P005181,"RAGLAND, JOE",2FGM,Two Pointer,2,-75,156,B,0,1,0,23,07:38,42,43,20240924193504
2024,RS,1,2,371,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-25,225,B,0,0,0,23,07:24,42,43,20240924193518
2024,RS,1,2,373,HTA,P009818,"BENTIL, BENJAMIN",2FGA,Missed Two Pointer,0,-69,169,B,0,0,0,23,07:08,42,43,20240924193535
2024,RS,1,2,375,JOV,P010161,"KRAAG, YANNICK",3FGM,Three Pointer,3,-702,225,H,0,0,0,23,08:00,45,43,20240924193543
2024,RS,1,2,380,HTA,P009818,"BENTIL, BENJAMIN",2FGM,Two Pointer,2,106,163,C,0,0,0,24,06:33,45,45,20240924193636
2024,RS,1,2,381,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,119,156,C,0,0,0,24,06:13,47,45,20240924193659
2024,RS,1,2,385,JOV,P002507,"TOMIC, ANTE",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:13,48,45,20240924193745
2024,RS,1,2,391,HTA,P001927,"BEVERLEY, PATRICK",3FGM,Three Pointer,3,420,608,I,0,0,0,25,05:46,48,48,20240924193853
2024,RS,1,2,392,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-106,194,B,0,0,0,25,05:24,48,48,20240924193915
2024,RS,1,2,412,HTA,P009818,"BENTIL, BENJAMIN",3FGA,Missed Three Pointer,0,-332,639,H,0,0,0,26,04:50,48,48,20240924194458
2024,RS,1,2,414,HTA,P013283,"PALATIN, GUY",3FGM,Three Pointer,3,489,539,I,0,1,1,26,04:34,48,51,20240924194514
2024,RS,1,2,416,JOV,P005099,"HANGA, ADAM",3FGM,Three Pointer,3,633,332,I,0,0,0,26,04:08,51,51,20240924194540
2024,RS,1,2,419,HTA,P009818,"BENTIL, BENJAMIN",3FGA,Missed Three Pointer,0,-370,652,H,0,0,0,27,03:48,51,51,20240924194600
2024,RS,1,2,421,HTA,P005181,"RAGLAND, JOE",2FGA,Missed Two Pointer,0,188,194,E,0,0,0,27,03:40,51,51,20240924194609
2024,RS,1,2,423,HTA,P009818,"BENTIL, BENJAMIN",3FGA,Missed Three Pointer,0,-602,407,H,0,0,0,27,03:35,51,51,20240924194614
2024,RS,1,2,425,JOV,P012740,"ROBERTSON, KASSIUS",2FGA,Missed Two Pointer,0,207,301,E,0,0,0,27,03:22,51,51,20240924194626
2024,RS,1,2,435,HTA,P013284,"WAINRIGHT, ISHMAIL CARZELL",FTM,Free Throw In,1,-1,-1, ,0,0,0,27,03:20,51,52,20240924194912
2024,RS,1,2,442,JOV,P013286,"VAN DER VUURST, KEYE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:51,52,52,20240924195045
2024,RS,1,2,443,JOV,P013286,"VAN DER VUURST, KEYE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:51,53,52,20240924195101
2024,RS,1,2,444,HTA,P012096,"CABOCLO, BRUNO",2FGM,Two Pointer,2,-81,156,B,0,0,0,28,02:30,53,54,20240924195126
2024,RS,1,2,445,JOV,P013286,"VAN DER VUURST, KEYE",3FGA,Missed Three Pointer,0,12,765,I,0,0,0,28,02:08,53,54,20240924195157
2024,RS,1,2,449,HTA,P012096,"CABOCLO, BRUNO",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:01,53,55,20240924195234
2024,RS,1,2,455,HTA,P012096,"CABOCLO, BRUNO",2FGA,Missed Two Pointer,0,-69,200,B,0,0,0,29,01:25,53,55,20240924195322
2024,RS,1,2,457,JOV,P005099,"HANGA, ADAM",2FGM,Two Pointer,2,62,175,C,0,0,0,29,01:20,55,55,20240924195327
2024,RS,1,2,459,HTA,P009818,"BENTIL, BENJAMIN",3FGA,Missed Three Pointer,0,671,301,I,0,0,0,30,00:56,55,55,20240924195353
2024,RS,1,2,467,JOV,P004834,"PUSTOVYI, ARTEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:45,56,55,20240924195448
2024,RS,1,2,468,JOV,P004834,"PUSTOVYI, ARTEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:45,57,55,20240924195514
2024,RS,1,2,471,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,533,470,I,0,0,0,30,00:20,57,55,20240924195551
2024,RS,1,2,477,JOV,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,194,213,E,0,0,0,30,01:00,57,55,20240924195646
2024,RS,1,2,486,HTA,P012096,"CABOCLO, BRUNO",2FGA,Missed Two Pointer,0,-106,169,B,0,0,0,31,09:41,57,55,20240924195948
2024,RS,1,2,489,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,31,244,E,0,0,1,31,09:20,59,55,20240924200025
2024,RS,1,2,492,HTA,P001927,"BEVERLEY, PATRICK",2FGA,Missed Two Pointer,0,-100,307,D,0,0,0,32,08:53,59,55,20240924200052
2024,RS,1,2,507,HTA,P010550,"GINAT, TOMER",2FGA,Missed Two Pointer,0,-100,313,D,0,0,0,32,08:33,59,55,20240924200356
2024,RS,1,2,509,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,87,188,C,0,0,0,32,08:24,61,55,20240924200405
2024,RS,1,2,515,HTA,P010550,"GINAT, TOMER",2FGM,Two Pointer,2,-175,131,B,0,0,0,32,08:05,61,57,20240924200534
2024,RS,1,2,518,JOV,P005099,"HANGA, ADAM",2FGM,Two Pointer,2,232,219,E,0,0,0,33,07:43,63,57,20240924200557
2024,RS,1,2,519,HTA,P010386,"FOSTER, MARCUS",3FGM,Three Pointer,3,163,740,I,0,0,0,33,07:23,63,60,20240924200616
2024,RS,1,2,521,JOV,P012740,"ROBERTSON, KASSIUS",2FGA,Missed Two Pointer,0,-131,194,B,0,0,0,33,07:04,63,60,20240924200636
2024,RS,1,2,532,HTA,P010550,"GINAT, TOMER",3FGA,Missed Three Pointer,0,-370,639,H,0,0,0,34,06:42,63,60,20240924200758
2024,RS,1,2,534,JOV,PJUG,"RIBAS, PAU",2FGA,Missed Two Pointer,0,326,363,G,0,0,0,34,06:17,63,60,20240924200823
2024,RS,1,2,536,HTA,P010550,"GINAT, TOMER",2FGM,Two Pointer,2,150,112,C,0,0,0,34,06:05,63,62,20240924200836
2024,RS,1,2,544,JOV,PJUG,"RIBAS, PAU",3FGA,Missed Three Pointer,0,-43,702,H,0,0,0,35,05:39,63,62,20240924201054
2024,RS,1,2,546,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGM,Three Pointer,3,-633,357,H,0,1,0,35,05:28,66,62,20240924201105
2024,RS,1,2,548,HTA,P012096,"CABOCLO, BRUNO",2FGA,Missed Two Pointer,0,0,75,B,0,0,0,35,06:00,66,62,20240924201133
2024,RS,1,2,558,JOV,P002361,"VIVES, GUILLEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:58,67,62,20240924201235
2024,RS,1,2,559,JOV,P004834,"PUSTOVYI, ARTEM",2FGA,Missed Two Pointer,0,-69,263,D,0,0,0,36,04:46,67,62,20240924201300
2024,RS,1,2,563,JOV,P002361,"VIVES, GUILLEM",3FGA,Missed Three Pointer,0,-294,683,H,0,0,0,36,04:40,67,62,20240924201307
2024,RS,1,2,567,HTA,P005181,"RAGLAND, JOE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:30,67,63,20240924201348
2024,RS,1,2,568,HTA,P005181,"RAGLAND, JOE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:30,67,64,20240924201406
2024,RS,1,2,569,JOV,P004834,"PUSTOVYI, ARTEM",2FGM,Two Pointer,2,0,175,B,0,0,0,36,04:13,69,64,20240924201429
2024,RS,1,2,573,JOV,P004834,"PUSTOVYI, ARTEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:13,70,64,20240924201459
2024,RS,1,2,574,HTA,P005181,"RAGLAND, JOE",3FGA,Missed Three Pointer,0,-401,671,H,0,0,0,36,04:02,70,64,20240924201512
2024,RS,1,2,577,HTA,P010386,"FOSTER, MARCUS",3FGM,Three Pointer,3,420,608,I,0,1,0,37,03:57,70,67,20240924201517
2024,RS,1,2,581,HTA,P010386,"FOSTER, MARCUS",2FGA,Missed Two Pointer,0,12,169,C,0,0,0,37,03:28,70,67,20240924201546
2024,RS,1,2,583,JOV,P004834,"PUSTOVYI, ARTEM",2FGM,Two Pointer,2,-6,225,B,0,0,0,37,03:20,72,67,20240924201555
2024,RS,1,2,593,JOV,P004834,"PUSTOVYI, ARTEM",FTM,Free Throw In,1,-1,-1, ,0,0,0,37,03:20,73,67,20240924201644
2024,RS,1,2,594,HTA,P001927,"BEVERLEY, PATRICK",3FGM,Three Pointer,3,-382,608,H,0,0,0,37,04:00,73,70,20240924201709
2024,RS,1,2,597,JOV,P013287,"BRAY-GATES, KAISER EVAN",3FGA,Missed Three Pointer,0,-301,708,H,0,0,0,38,02:38,73,70,20240924201732
2024,RS,1,2,599,HTA,P011157,"MOTLEY, JOHNATHAN",3FGA,Missed Three Pointer,0,-508,533,H,0,0,0,38,02:16,73,70,20240924201755
2024,RS,1,2,606,JOV,P002507,"TOMIC, ANTE",2FGM,Two Pointer,2,-62,169,B,0,0,0,39,01:58,75,70,20240924202040
2024,RS,1,2,608,HTA,P012096,"CABOCLO, BRUNO",3FGA,Missed Three Pointer,0,633,332,I,0,0,0,39,01:39,75,70,20240924202102
2024,RS,1,2,610,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-307,376,F,0,0,0,39,01:21,75,70,20240924202119
2024,RS,1,2,612,JOV,P013285,"DOTSON, DEVON DURRELL",2FGA,Missed Two Pointer,0,-31,276,D,0,0,0,39,01:11,75,70,20240924202130
2024,RS,1,2,616,JOV,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,257,740,I,0,0,0,39,01:06,75,70,20240924202136
2024,RS,1,2,619,HTA,P001927,"BEVERLEY, PATRICK",3FGM,Three Pointer,3,545,476,I,0,0,0,40,00:53,75,73,20240924202146
2024,RS,1,2,620,JOV,P005099,"HANGA, ADAM",2FGM,Two Pointer,2,-307,294,D,0,0,0,40,00:41,77,73,20240924202204
2024,RS,1,2,623,HTA,P001927,"BEVERLEY, PATRICK",3FGA,Missed Three Pointer,0,31,708,I,0,0,0,40,00:35,77,73,20240924202426
2024,RS,1,2,625,HTA,P010386,"FOSTER, MARCUS",3FGA,Missed Three Pointer,0,439,545,I,0,0,0,40,00:23,77,73,20240924202438
2024,RS,1,2,639,JOV,P013285,"DOTSON, DEVON DURRELL",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:04,78,73,20240924202835
2024,RS,1,2,648,HTA,P010550,"GINAT, TOMER",2FGM,Two Pointer,2,-269,106,D,0,0,0,40,00:02,78,75,20240924203031
2024,RS,1,2,659,HTA,P013284,"WAINRIGHT, ISHMAIL CARZELL",3FGA,Missed Three Pointer,0,602,1110,I,0,0,0,40,00:02,78,75,20240924203546
2024,RS,1,3,4,BAH,P011823,"ODIASE, TAI",2FGM,Two Pointer,2,-31,37,B,0,0,0,1,09:40,0,2,20240925160203
2024,RS,1,3,8,WOL,P006546,"TAYLOR, JEFFERY",3FGM,Three Pointer,3,-696,-75,H,0,0,0,1,09:11,3,2,20240925160248
2024,RS,1,3,13,BAH,P011823,"ODIASE, TAI",FTM,Free Throw In,1,-1,-1, ,0,0,0,2,08:50,3,3,20240925160345
2024,RS,1,3,14,BAH,P011823,"ODIASE, TAI",FTM,Free Throw In,1,-1,-1, ,0,0,0,2,08:50,3,4,20240925160359
2024,RS,1,3,16,WOL,P011248,"ANDREWS, ANDREW",2FGA,Missed Two Pointer,0,338,276,E,0,0,0,2,08:31,3,4,20240925160422
2024,RS,1,3,26,BAH,P011821,"MASSINBURG, CJ",2FGM,Two Pointer,2,-138,87,B,0,0,1,3,07:58,3,6,20240925160535
2024,RS,1,3,29,WOL,P012577,"THURMAN, TRE'SHAWN",3FGA,Missed Three Pointer,0,-376,652,H,0,0,0,3,07:34,3,6,20240925160615
2024,RS,1,3,31,BAH,P009601,"CAVANAUGH, TYLER",2FGM,Two Pointer,2,-81,112,B,0,0,0,3,07:28,3,8,20240925160626
2024,RS,1,3,34,BAH,P009601,"CAVANAUGH, TYLER",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:28,3,9,20240925160659
