playerRanking,games_played,gamesStarted,minutes,points,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,turnovers,blocks,blocks_against,personal_fouls,fouls_drawn,pir,player.code,player_name,age,player.imageUrl,team,player.team.tvCodes,team_name,player.team.imageUrl,base_fantasy_points,fantasy_points,fantasy_per_minute,captain_score,captain_fantasy_points,estimated_position,defensive_score
1,27.0,0.0,9.522222222222224,0.6,0.3,0.8,33.3%,0.0,0.0,0%,0.1,0.2,60%,0.9,1.4,2.4,0.2,0.3,0.8,0.3,0.0,2.6,0.3,0.1,004512,"KRATZER, LEON",27,https://media-cdn.incrowdsports.com/793aeb4c-04f2-4521-b544-50802f53c32f.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,0.6999999999999997,0.6999999999999997,0.07351225204200695,5.942222222222223,1.3999999999999995,Forward,0.6
2,44.0,10.0,7.567045454545454,1.4,0.2,0.4,52.6%,0.3,0.9,33.3%,0.1,0.1,80%,0.1,0.5,0.7,0.4,0.1,0.3,0.0,0.0,1.3,0.2,0.5,008850,"RAIESTE, SANDER",25,https://media-cdn.incrowdsports.com/32b9b901-2c92-4fcd-98b5-a3317eb8a89d.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,1.2,1.2,0.15858236972518397,8.930037878787878,2.4,Forward,0.1
3,36.0,2.0,7.023611111111111,1.7,0.3,0.8,37.9%,0.2,0.9,29%,0.4,0.5,72.2%,0.2,0.9,1.1,0.3,0.1,0.5,0.2,0.1,1.2,0.5,0.9,011649,"GONZALEZ, HUGO",18,https://media-cdn.incrowdsports.com/0ab7dbc1-b9a7-4360-b004-2f3c68012071.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,2.1,2.1,0.29899149693494165,8.17236111111111,4.2,Forward,0.30000000000000004
4,26.0,2.0,10.05448717948718,2.2,0.7,1.8,40.4%,0.1,0.7,11.8%,0.5,0.7,72.2%,0.2,0.6,0.7,1.3,0.3,0.7,0.0,0.3,1.5,0.9,1.0,011386,"YAACOV, NOAM",19,https://media-cdn.incrowdsports.com/39341c78-b2bf-4b2b-a2c7-a68fb5056d26.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,2.9000000000000004,2.9000000000000004,0.2884284348103283,7.368782051282052,5.800000000000001,Forward,0.3
5,27.0,0.0,7.27716049382716,2.7,0.8,1.4,56.8%,0.3,1.1,24.1%,0.4,0.7,57.9%,0.1,0.6,0.8,0.6,0.2,0.8,0.1,0.3,1.1,0.7,1.1,012123,"KHARCHENKOV, IVAN",18,https://media-cdn.incrowdsports.com/3eb9cca0-1820-4e97-9745-16e629bb9a89.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,2.9,2.9,0.3985070828738655,7.257716049382715,5.8,Forward,0.30000000000000004
6,32.0,17.0,11.149479166666667,2.2,0.3,0.8,37.5%,0.4,1.3,33.3%,0.3,0.4,91.7%,0.5,0.8,1.2,0.3,0.3,0.3,0.0,0.0,2.0,0.7,1.1,LUO,"LAZIC, BRANKO",35,https://media-cdn.incrowdsports.com/6dcc04d5-821e-4113-a665-029a43d76425.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,2.4000000000000004,2.4000000000000004,0.21525669173634793,8.12828125,4.800000000000001,Forward,0.3
7,55.0,7.0,12.773333333333332,2.9,0.2,0.6,35.3%,0.7,2.3,31.5%,0.2,0.3,92.9%,0.1,0.6,0.7,0.5,0.4,0.3,0.0,0.1,1.8,1.1,1.4,007025,"MATTISSECK, JONAS",24,https://media-cdn.incrowdsports.com/f233c467-32fb-41af-807b-07660af5fa2c.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,3.4,3.4,0.26617954070981215,12.824,6.8,Forward,0.4
8,30.0,16.0,15.709444444444443,4.1,0.5,1.4,36.6%,0.8,2.9,27.9%,0.7,1.1,64.7%,0.3,1.0,1.3,0.7,0.3,0.7,0.0,0.2,1.5,0.8,1.6,012740,"ROBERTSON, KASSIUS",29,https://media-cdn.incrowdsports.com/5aa7f467-8fe2-45db-97e5-2fbff4d3a1b9.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,4.799999999999999,4.799999999999999,0.3055486791385224,9.930944444444444,9.599999999999998,Forward,0.3
9,62.0,10.0,6.670430107526881,1.9,0.6,0.9,62.1%,0.1,0.7,22%,0.3,0.4,80.8%,0.3,0.5,0.8,0.3,0.4,0.2,0.0,0.1,0.9,0.4,1.7,011209,"KALAITZAKIS, PANAGIOTIS",25,https://media-cdn.incrowdsports.com/59c8e70a-6d80-4d8c-9382-162194e226d0.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,2.5999999999999996,2.5999999999999996,0.3897799629241557,12.820376344086021,5.199999999999999,Forward,0.4
10,54.0,17.0,11.787654320987654,2.4,0.3,0.6,58.1%,0.6,1.5,37%,0.1,0.1,100%,0.5,1.4,1.9,0.3,0.3,0.2,0.2,0.0,2.0,0.3,1.9,001518,"RICCI, GIAMPAOLO",33,https://media-cdn.incrowdsports.com/dc523b20-4e9c-4806-afa9-3993cbfb9d2f.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,3.1999999999999993,3.1999999999999993,0.2714704650188521,12.418765432098764,6.399999999999999,Forward,0.5
12,35.0,13.0,9.13904761904762,1.8,0.6,1.1,56.8%,0.1,0.8,17.9%,0.1,0.2,83.3%,0.3,0.7,1.1,1.2,0.3,0.3,0.0,0.0,1.1,0.2,2.0,009513,"HOLLATZ, JUSTUS",23,https://media-cdn.incrowdsports.com/d16b8105-3794-4737-87a7-2ac91acd282f.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,3.2000000000000006,3.2000000000000006,0.3501458941225511,8.987238095238096,6.400000000000001,Forward,0.3
13,39.0,8.0,12.18119658119658,3.7,0.9,2.2,40%,0.4,1.4,31.5%,0.6,0.7,85.7%,0.1,0.8,0.8,1.1,0.5,0.7,0.0,0.1,1.6,0.8,2.2,005670,"FLACCADORI, DIEGO",28,https://media-cdn.incrowdsports.com/b64d6382-45ba-48e2-a646-3fcfc0f8f056.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,4.5,4.5,0.3694218355318552,10.868119658119658,9.0,Forward,0.5
14,25.0,11.0,13.275333333333332,3.2,0.7,1.5,47.4%,0.4,1.6,26.8%,0.4,0.4,90.9%,0.8,1.6,2.4,0.4,0.2,1.0,0.0,0.4,1.2,0.8,2.3,006643,"PUERTO, JOSEP",24,https://media-cdn.incrowdsports.com/5c0cc065-9d15-40de-ab9e-6237b25c2584.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,4.3999999999999995,4.3999999999999995,0.3314417717069251,8.5742,8.799999999999999,Forward,0.2
15,59.0,31.0,10.018644067796613,2.9,0.7,1.3,56%,0.4,1.0,36.7%,0.4,0.4,100%,0.4,0.9,1.3,0.7,0.2,0.4,0.0,0.1,1.6,0.5,2.3,005145,"COHEN, JAKE",34,https://media-cdn.incrowdsports.com/e8d3f0dc-cce9-4329-9d5b-03c76519199d.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,3.5,3.5,0.34934867196751807,13.285197740112993,7.0,Forward,0.2
16,27.0,1.0,6.738271604938272,2.3,0.9,1.3,73.5%,0.0,0.0,100%,0.4,0.5,71.4%,0.7,0.5,1.2,0.2,0.2,0.3,0.4,0.1,1.6,0.5,2.4,006721,"CARUSO, GUGLIELMO",25,https://media-cdn.incrowdsports.com/29cec6e2-585d-42db-99e3-da503d3ada8e.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,2.8000000000000007,2.8000000000000007,0.4155368266764383,7.133827160493828,5.600000000000001,Forward,0.6000000000000001
17,44.0,1.0,10.481439393939397,4.0,0.8,2.3,33.3%,0.6,1.6,37.5%,0.6,0.8,84.8%,0.1,0.5,0.6,1.3,0.2,0.8,0.0,0.1,1.0,0.9,2.5,003210,"LEKAVICIUS, LUKAS",30,https://media-cdn.incrowdsports.com/e03b2138-ce9d-477b-9745-555d0ff9adb0.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,5.1000000000000005,5.1000000000000005,0.4865743919627046,11.951477272727272,10.200000000000001,Forward,0.2
18,33.0,4.0,13.12020202020202,3.8,1.2,2.3,53.2%,0.3,1.2,22%,0.5,0.9,60%,0.9,0.9,1.8,1.1,0.5,1.0,0.0,0.3,2.1,1.0,2.6,011631,"RAPIEQUE, ELIAS",20,https://media-cdn.incrowdsports.com/2adc2962-bb44-4461-8365-63e58f2861dc.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,4.8,4.8,0.3658480252521364,10.172020202020201,9.6,Forward,0.5
19,26.0,2.0,10.33525641025641,1.9,0.4,1.0,42.3%,0.3,1.3,20.6%,0.3,0.4,70%,0.1,0.9,1.0,2.5,0.5,0.9,0.1,0.2,1.1,0.6,2.6,012765,"CHIOZZA, CHRIS",28,https://media-cdn.incrowdsports.com/984c647c-f1de-42fd-aca1-a6e337ef5f55.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,4.3999999999999995,4.3999999999999995,0.42572722198102086,8.446858974358975,8.799999999999999,Guard,0.6
20,29.0,4.0,14.378160919540228,3.2,0.9,2.1,44.3%,0.2,1.2,16.7%,0.8,1.0,75.9%,0.7,1.7,2.3,0.9,0.3,0.8,0.0,0.3,1.9,1.3,2.7,012622,"MITCHELL, MATTHEW",25,https://media-cdn.incrowdsports.com/d7d10ebf-d311-4e29-8570-0d5ffaa48a1c.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,5.000000000000001,5.000000000000001,0.3477496202734032,9.771149425287357,10.000000000000002,Forward,0.3
21,27.0,11.0,14.42777777777778,5.4,0.6,1.2,50%,1.3,3.0,42.7%,0.4,0.4,90.9%,0.3,0.9,1.2,0.3,0.1,0.6,0.0,0.2,1.7,0.5,2.7,010316,"AJINCA, MELVIN",20,https://media-cdn.incrowdsports.com/62fd0b36-381b-4f98-8048-201184353375.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,5.0,5.0,0.34655371582595296,9.442777777777778,10.0,Forward,0.1
22,30.0,2.0,10.944444444444445,3.7,1.1,2.2,49.3%,0.4,1.5,26.7%,0.3,0.4,61.5%,0.9,1.4,2.3,0.3,0.2,0.5,0.4,0.1,1.6,0.5,2.8,008966,"TOBEY, MIKE",29,https://media-cdn.incrowdsports.com/d7471c9c-c1f2-4ca9-88a6-3c3ddccc597a.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,5.200000000000001,5.200000000000001,0.47512690355329956,9.734444444444446,10.400000000000002,Forward,0.6000000000000001
23,45.0,8.0,9.908518518518518,2.8,0.6,1.0,62.8%,0.4,1.2,31.5%,0.5,0.8,67.6%,0.9,1.0,1.9,0.7,0.3,0.4,0.2,0.0,1.7,0.5,2.9,004790,"CORNELIE, PETR",29,https://media-cdn.incrowdsports.com/1330e8d5-1022-47e2-8b03-86a512d8f561.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,4.299999999999999,4.299999999999999,0.4339700220536014,11.50085185185185,8.599999999999998,Forward,0.5
24,23.0,8.0,9.835507246376812,3.4,0.7,1.6,44.4%,0.3,1.2,29.6%,1.0,1.2,85.2%,0.3,0.7,1.0,0.3,0.4,0.8,0.0,0.2,1.1,1.6,2.9,012591,"TUCKER, RAYJON",27,https://media-cdn.incrowdsports.com/8dcf5706-93ef-4be4-a5c2-6c1d8c6bbbe3.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png,4.6000000000000005,4.6000000000000005,0.46769321446990353,8.036884057971015,9.200000000000001,Forward,0.4
25,35.0,4.0,11.487142857142857,3.6,0.6,1.0,61.8%,0.7,1.9,38.5%,0.3,0.5,58.8%,0.4,1.2,1.5,0.4,0.3,0.2,0.2,0.0,1.7,0.5,2.9,011980,"SESTINA, NATHAN",26,https://media-cdn.incrowdsports.com/69669779-e9ea-4f12-81ab-42009fa4aa81.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png,4.6,4.6,0.400447705509265,10.20204761904762,9.2,Forward,0.5
28,62.0,47.0,18.08118279569893,3.9,0.7,1.7,41.9%,0.7,1.8,38.4%,0.4,0.5,75.8%,0.3,1.3,1.6,1.0,0.6,0.6,0.0,0.1,2.2,0.9,3.0,003526,"LIGHTY, DAVID",36,https://media-cdn.incrowdsports.com/a326204a-16c3-4f08-b1b4-4369f192a50f.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,5.1000000000000005,5.1000000000000005,0.2820611935416728,15.711451612903227,10.200000000000001,Forward,0.6
29,29.0,11.0,14.870689655172416,4.9,1.2,2.5,49.3%,0.6,2.2,26.6%,0.6,0.9,66.7%,0.6,1.7,2.3,0.5,0.2,0.7,0.4,0.1,2.4,1.1,3.1,012738,"REUVERS, NATHAN",25,https://media-cdn.incrowdsports.com/d830be60-d495-4a84-9a40-70ca084e6014.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,6.200000000000001,6.200000000000001,0.41692753623188405,10.660402298850576,12.400000000000002,Forward,0.6000000000000001
30,26.0,14.0,13.925641025641026,2.4,0.8,1.5,50%,0.2,0.8,23.8%,0.3,0.3,88.9%,0.9,1.3,2.2,0.7,0.4,0.7,0.0,0.1,1.6,1.0,3.1,004172,"PONITKA, MATEUSZ",30,https://media-cdn.incrowdsports.com/ff57c5a3-cbb1-4453-947e-8e843f9faea1.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,4.300000000000001,4.300000000000001,0.3087829129073836,8.735897435897437,8.600000000000001,Forward,0.4
31,24.0,9.0,7.6125,2.8,0.9,1.5,62.9%,0.0,0.4,11.1%,0.9,1.2,70%,0.6,0.8,1.3,0.3,0.2,0.3,0.4,0.1,1.5,1.2,3.1,007553,"BALCEROWSKI, ALEKSANDER",23,https://media-cdn.incrowdsports.com/298ad210-3711-48dd-9826-c7e7a7af8a37.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,4.300000000000001,4.300000000000001,0.5648604269293925,7.77125,8.600000000000001,Forward,0.6000000000000001
32,28.0,0.0,10.33095238095238,3.7,1.5,2.1,68.3%,0.0,0.0,0%,0.8,1.4,57.9%,1.0,1.3,2.3,0.4,0.1,1.1,0.1,0.1,2.4,1.3,3.2,008991,"BLACK, TARIK",33,https://media-cdn.incrowdsports.com/31431122-8f94-41c1-ae56-2c34657c17c3.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,4.299999999999999,4.299999999999999,0.41622493662134125,8.709761904761905,8.599999999999998,Forward,0.2
33,29.0,8.0,11.239655172413793,2.0,0.3,0.7,42.9%,0.3,0.8,39.1%,0.4,0.6,76.5%,0.7,1.4,2.0,0.5,0.9,0.1,0.3,0.0,1.8,0.5,3.2,012515,"TARPEY, TERRY",30,https://media-cdn.incrowdsports.com/7e0e48b2-b483-4780-9bd7-197a630f9235.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,4.300000000000001,4.300000000000001,0.38257401441938954,8.967298850574712,8.600000000000001,Forward,1.2
34,33.0,8.0,11.39090909090909,2.6,0.5,1.2,40%,0.2,0.6,40%,0.9,1.2,75%,1.2,1.8,3.1,0.2,0.2,0.2,0.1,0.2,2.4,1.3,3.3,013381,"RAYMAN, WILLIAM",27,https://media-cdn.incrowdsports.com/b1c74b18-0d82-42f9-b070-777f3705eae9.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,4.7,4.7,0.412609736632083,9.929090909090908,9.4,Forward,0.30000000000000004
